symbol,sector
STLA,NYSE
STM,NYSE
STN,NYSE
STNG,NYSE
STT,NYSE
STT^G,NYSE
STUB,NYSE
STVN,NYSE
STWD,NYSE
STZ,NYSE
SU,NYSE
SUI,NYSE
SUN,NYSE
SUNC,NYSE
SUPV,NYSE
SUZ,NYSE
SVV,NYSE
SW,NYSE
SWK,NYSE
SWX,NYSE
SWZ,NYSE
SXC,NYSE
SXI,NYSE
SXT,NYSE
SYF,NYSE
SYF^A,NYSE
SYF^B,NYSE
SYK,NYSE
SYY,NYSE
T,NYSE
T^A,NYSE
T^C,NYSE
TAC,NYSE
TAK,NYSE
TAL,NYSE
TALO,NYSE
TAP,NYSE
TBB,NYSE
TBBB,NYSE
TBI,NYSE
TBN,NYSE
TCBX,NYSE
TCI,NYSE
TCPA,NYSE
TD,NYSE
TDAY,NYSE
TDC,NYSE
TDF,NYSE
TDG,NYSE
TDOC,NYSE
TDS,NYSE
TDS^U,NYSE
TDS^V,NYSE
TDW,NYSE
TDY,NYSE
TE,NYSE
TECK,NYSE
TEI,NYSE
TEL,NYSE
TEN,NYSE
TEN^E,NYSE
TEN^F,NYSE
TEO,NYSE
TEVA,NYSE
TEX,NYSE
TFC,NYSE
TFC^I,NYSE
TFC^O,NYSE
TFC^R,NYSE
TFII,NYSE
TFIN,NYSE
TFIN^,NYSE
TFPM,NYSE
TFSA,NYSE
TFX,NYSE
TG,NYSE
TGE,NYSE
TGLS,NYSE
TGNA,NYSE
TGS,NYSE
TGT,NYSE
THC,NYSE
THG,NYSE
THO,NYSE
THQ,NYSE
THR,NYSE
THS,NYSE
THW,NYSE
TIC,NYSE
TIMB,NYSE
TISI,NYSE
TJX,NYSE
TK,NYSE
TKC,NYSE
TKO,NYSE
TKR,NYSE
TLK,NYSE
TLYS,NYSE
TM,NYSE
TME,NYSE
TMHC,NYSE
TMO,NYSE
TNC,NYSE
TNET,NYSE
TNK,NYSE
TNL,NYSE
TOL,NYSE
TOST,NYSE
TPB,NYSE
TPC,NYSE
TPH,NYSE
TPL,NYSE
TPR,NYSE
TPTA,NYSE
TPVG,NYSE
TR,NYSE
TRAK,NYSE
TRC,NYSE
TREX,NYSE
TRGP,NYSE
TRN,NYSE
TRNO,NYSE
TROX,NYSE
TRP,NYSE
TRTN^A,NYSE
TRTN^B,NYSE
TRTN^C,NYSE
TRTN^D,NYSE
TRTN^E,NYSE
TRTN^F,NYSE
TRTN^G,NYSE
TRTX,NYSE
TRTX^C,NYSE
TRU,NYSE
TRV,NYSE
TS,NYSE
TSE,NYSE
TSI,NYSE
TSLX,NYSE
TSM,NYSE
TSN,NYSE
TSQ,NYSE
TT,NYSE
TTAM,NYSE
TTC,NYSE
TTE,NYSE
TTI,NYSE
TU,NYSE
TUYA,NYSE
TV,NYSE
TVC,NYSE
TVE,NYSE
TWI,NYSE
TWLO,NYSE
TWN,NYSE
TWO,NYSE
TWO^A,NYSE
TWO^B,NYSE
TWO^C,NYSE
TWOD,NYSE
TX,NYSE
TXNM,NYSE
TXO,NYSE
TXT,NYSE
TY,NYSE
TY^,NYSE
TYG,NYSE
TYL,NYSE
U,NYSE
UA,NYSE
UAA,NYSE
UAN,NYSE
UBER,NYSE
UBS,NYSE
UCB,NYSE
UDR,NYSE
UE,NYSE
UFI,NYSE
UGI,NYSE
UGP,NYSE
UHAL,NYSE
UHS,NYSE
UHT,NYSE
UI,NYSE
UIS,NYSE
UL,NYSE
ULS,NYSE
UMC,NYSE
UMH,NYSE
UMH^D,NYSE
UNF,NYSE
UNFI,NYSE
UNH,NYSE
UNM,NYSE
UNMA,NYSE
UNP,NYSE
UP,NYSE
UPS,NYSE
URI,NYSE
USA,NYSE
USAC,NYSE
USB,NYSE
USB^A,NYSE
USB^H,NYSE
USB^P,NYSE
USB^Q,NYSE
USB^R,NYSE
USB^S,NYSE
USFD,NYSE
USNA,NYSE
USPH,NYSE
UTF,NYSE
UTI,NYSE
UTL,NYSE
UTZ,NYSE
UVE,NYSE
UVV,NYSE
UWMC,NYSE
UZD,NYSE
UZE,NYSE
UZF,NYSE
V,NYSE
VAC,NYSE
VACI,NYSE
VAL,NYSE
VALE,NYSE
VATE,NYSE
VBF,NYSE
VCV,NYSE
VEEV,NYSE
VEL,NYSE
VET,NYSE
VFC,NYSE
VG,NYSE
VGI,NYSE
VGM,NYSE
VHI,NYSE
VIA,NYSE
VICI,NYSE
VIK,NYSE
VIPS,NYSE
VIRT,NYSE
VIST,NYSE
VIV,NYSE
VKQ,NYSE
VLN,NYSE
VLO,NYSE
VLRS,NYSE
VLT,NYSE
VLTO,NYSE
VMC,NYSE
VMI,NYSE
VMO,NYSE
VNO,NYSE
VNO^L,NYSE
VNO^M,NYSE
VNO^N,NYSE
VNO^O,NYSE
VNT,NYSE
VOC,NYSE
VOYA,NYSE
VOYA^B,NYSE
VOYG,NYSE
VPG,NYSE
VPV,NYSE
VRE,NYSE
VRT,NYSE
VRTS,NYSE
VSCO,NYSE
VSH,NYSE
VST,NYSE
VSTS,NYSE
VTEX,NYSE
VTMX,NYSE
VTN,NYSE
VTOL,NYSE
VTR,NYSE
VTS,NYSE
VVR,NYSE
VVV,NYSE
VVX,NYSE
VYX,NYSE
W,NYSE
WAB,NYSE
WAL,NYSE
WAL^A,NYSE
WAT,NYSE
WBI,NYSE
WBS,NYSE
WBS^F,NYSE
WBS^G,NYSE
WBX,NYSE
WCC,NYSE
WCN,NYSE
WD,NYSE
WDH,NYSE
WDI,NYSE
WDS,NYSE
WEA,NYSE
WEAV,NYSE
WEC,NYSE
WELL,NYSE
WES,NYSE
WEX,NYSE
WF,NYSE
WFC,NYSE
WFC^A,NYSE
WFC^C,NYSE
WFC^D,NYSE
WFC^L,NYSE
WFC^Y,NYSE
WFC^Z,NYSE
WFG,NYSE
WGO,NYSE
WH,NYSE
WHD,NYSE
WHG,NYSE
WHR,NYSE
WIA,NYSE
WIT,NYSE
WIW,NYSE
WK,NYSE
WKC,NYSE
WLK,NYSE
WLKP,NYSE
WLY,NYSE
WLYB,NYSE
WM,NYSE
WMB,NYSE
WMK,NYSE
WMS,NYSE
WNC,NYSE
WOLF,NYSE
WOR,NYSE
WPC,NYSE
WPM,NYSE
WPP,NYSE
WRB,NYSE
WRB^E,NYSE
WRB^F,NYSE
WRB^G,NYSE
WRB^H,NYSE
WRBY,NYSE
WS,NYSE
WSM,NYSE
WSO,NYSE
WSO/B,NYSE
WSR,NYSE
WST,NYSE
WT,NYSE
WTI,NYSE
WTM,NYSE
WTRG,NYSE
WTS,NYSE
WTTR,NYSE
WU,NYSE
WWW,NYSE
WY,NYSE
XFLT,NYSE
XHR,NYSE
XIFR,NYSE
XOM,NYSE
XPER,NYSE
XPEV,NYSE
XPO,NYSE
XPOF,NYSE
XPRO,NYSE
XXI,NYSE
XYF,NYSE
XYL,NYSE
XYZ,NYSE
XZO,NYSE
YALA,NYSE
YCY,NYSE
YELP,NYSE
YETI,NYSE
YEXT,NYSE
YMM,NYSE
YOU,NYSE
YPF,NYSE
YRD,NYSE
YSG,NYSE
YUM,NYSE
YUMC,NYSE
ZBH,NYSE
ZEPP,NYSE
ZETA,NYSE
ZGN,NYSE
ZH,NYSE
ZIM,NYSE
ZIP,NYSE
ZKH,NYSE
ZTO,NYSE
ZTR,NYSE
ZTS,NYSE
ZVIA,NYSE
ZWS,NYSE
ACCS,AMEX
ACU,AMEX
AEF,AMEX
AEON,AMEX
AGIG,AMEX
AIM,AMEX
AIRI,AMEX
AMBO,AMEX
AMS,AMEX
AMZE,AMEX
APT,AMEX
APUS,AMEX
AREN,AMEX
ARMN,AMEX
ARMP,AMEX
ASM,AMEX
ATCH,AMEX
ATNM,AMEX
AUST,AMEX
AWX,AMEX
AXIL,AMEX
AZTR,AMEX
BATL,AMEX
BCV,AMEX
BCV^A,AMEX
BDL,AMEX
BGI,AMEX
BHB,AMEX
BHM,AMEX
BKTI,AMEX
BMNR,AMEX
BQ,AMEX
BRBS,AMEX
BRIA,AMEX
BRN,AMEX
BTG,AMEX
BUDA,AMEX
BURU,AMEX
CANF,AMEX
CATX,AMEX
CCEL,AMEX
CET,AMEX
CEV,AMEX
CHOW,AMEX
CIK,AMEX
CITR,AMEX
CIX,AMEX
CKX,AMEX
CLDI,AMEX
CLM,AMEX
CMCL,AMEX
CMT,AMEX
CNL,AMEX
COE,AMEX
COHN,AMEX
CPHI,AMEX
CRF,AMEX
CTGO,AMEX
CTM,AMEX
CVM,AMEX
CVR,AMEX
CVU,AMEX
DC,AMEX
DDC,AMEX
DHY,AMEX
DIT,AMEX
DNN,AMEX
DSS,AMEX
DVS,AMEX
DXF,AMEX
EAD,AMEX
ECF,AMEX
ECF^A,AMEX
EIM,AMEX
ELA,AMEX
ELLO,AMEX
ELMD,AMEX
EONR,AMEX
EP,AMEX
EPM,AMEX
EQX,AMEX
ERC,AMEX
ERH,AMEX
ESP,AMEX
EVI,AMEX
EVV,AMEX
EXOD,AMEX
FAX,AMEX
FCO,AMEX
FJET,AMEX
FLYX,AMEX
FSI,AMEX
FSP,AMEX
FTF,AMEX
FURY,AMEX
GAU,AMEX
GBR,AMEX
GCDT,AMEX
GENC,AMEX
GGN,AMEX
GGN^B,AMEX
GLDG,AMEX
GLO,AMEX
GLQ,AMEX
GLU,AMEX
GLU^A,AMEX
GLU^B,AMEX
GLV,AMEX
GNS,AMEX
GORO,AMEX
GPUS,AMEX
GPUS^D,AMEX
GRAF,AMEX
GRF,AMEX
GRO,AMEX
GROY,AMEX
GTE,AMEX
HCWC,AMEX
HYLN,AMEX
IAF,AMEX
IAUX,AMEX
IBO,AMEX
IDR,AMEX
IE,AMEX
IGC,AMEX
IHT,AMEX
IMO,AMEX
INDO,AMEX
INFU,AMEX
INLX,AMEX
INTT,AMEX
INUV,AMEX
IOR,AMEX
ISOU,AMEX
ITP,AMEX
ITRG,AMEX
JOB,AMEX
KAPA,AMEX
KNRX,AMEX
KULR,AMEX
LCTX,AMEX
LEGT,AMEX
LGCY,AMEX
LGL,AMEX
LGPS,AMEX
LODE,AMEX
LPA,AMEX
LSF,AMEX
LUD,AMEX
LXFR,AMEX
MAIA,AMEX
MCRP,AMEX
MGLD,AMEX
MHH,AMEX
MI,AMEX
MINE,AMEX
MITQ,AMEX
MLSS,AMEX
MMA,AMEX
MPTI,AMEX
MPU,AMEX
MRT,AMEX
MSN,AMEX
MTA,AMEX
MTNB,AMEX
MWG,AMEX
MXC,AMEX
MYND,AMEX
MYO,AMEX
NAK,AMEX
NBH,AMEX
NBY,AMEX
NCL,AMEX
NEN,AMEX
NEWP,AMEX
NFGC,AMEX
NG,AMEX
NGD,AMEX
NHC,AMEX
NHS,AMEX
NML,AMEX
NNVC,AMEX
NRO,AMEX
NRXS,AMEX
NSRX,AMEX
NTIP,AMEX
OBE,AMEX
OGEN,AMEX
OPHC,AMEX
OPP^C,AMEX
OPTT,AMEX
ORLA,AMEX
OSTX,AMEX
OTH,AMEX
OZ,AMEX
PAPL,AMEX
PCG^A,AMEX
PCG^B,AMEX
PCG^C,AMEX
PCG^D,AMEX
PCG^E,AMEX
PCG^G,AMEX
PCG^H,AMEX
PCG^I,AMEX
PED,AMEX
PHGE,AMEX
PHXE^,AMEX
PLAG,AMEX
PLG,AMEX
PLX,AMEX
PMI,AMEX
PMNT,AMEX
POAS,AMEX
PRK,AMEX
PTHS,AMEX
PTN,AMEX
PW,AMEX
PW^A,AMEX
PZG,AMEX
RCG,AMEX
REED,AMEX
REI,AMEX
REPX,AMEX
RGNT,AMEX
RLGT,AMEX
ROLR,AMEX
RVP,AMEX
RYDE,AMEX
SACH,AMEX
SACH^A,AMEX
SBEV,AMEX
SCCD,AMEX
SCCE,AMEX
SCCF,AMEX
SCCG,AMEX
SEB,AMEX
SER,AMEX
SGN,AMEX
SIF,AMEX
SIM,AMEX
SLI,AMEX
SLND,AMEX
SLSR,AMEX
SMJF,AMEX
SOAR,AMEX
SRXH,AMEX
STRW,AMEX
STXS,AMEX
SVM,AMEX
SYNX,AMEX
TCGL,AMEX
TGB,AMEX
TGEN,AMEX
THM,AMEX
TII,AMEX
TMDE,AMEX
TMP,AMEX
TMQ,AMEX
TOON,AMEX
TOPP,AMEX
TOPS,AMEX
TOVX,AMEX
TPET,AMEX
TRT,AMEX
TRX,AMEX
UAMY,AMEX
UAVS,AMEX
UEC,AMEX
UMAC,AMEX
URG,AMEX
USAS,AMEX
USBC,AMEX
UTG,AMEX
UUU,AMEX
UUUU,AMEX
VENU,AMEX
VFL,AMEX
VGZ,AMEX
VKI,AMEX
VNRX,AMEX
VNTG,AMEX
VTAK,AMEX
VZLA,AMEX
WRN,AMEX
WWR,AMEX
WYY,AMEX
XPL,AMEX
XTNT,AMEX
YCBD,AMEX
ZDGE,AMEX
ZONE,AMEX
